SKU;Product Name;link;link_round1;amazon_price;amazon_title;match_confidence;status;error_message
SM25UT512GBGry-RD-VR-EXD-AU;Samsung Galaxy S25 Ultra 5G (512GB, Gray) - Excellent;;;;;0;no_match;
