SKU;Product Name;link;spec;amazon_price;amazon_title;match_confidence;status;error_message;condition;link_round1
ip11ProGB512Silver-RD-VR-EXD-AU;Apple iPhone 11 PRO (512GB, Silver) - Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-pro-64-gb-silver-unlocked/9143dee3-4852-48a3-bf94-5c6843d8ce98?l=11&variantClicked=true&pickerClicked=true#scroll=false;64GB, 64 GB, 64GB, 64 GB | Silver;340;iPhone 11 ProSilver • 64 GB • Physical SIM + eSIM;1;matched;;Good;https://www.backmarket.com.au/en-au/p/iphone-11-pro-64-gb-silver-unlocked/9143dee3-4852-48a3-bf94-5c6843d8ce98?l=11&variantClicked=true&pickerClicked=true#scroll=false
ip11Pro64GBGold-RD-VR-EXD-AU;Apple iPhone 11 PRO (64GB, Gold) - Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-pro-64-gb-gold-unlocked/af04e34e-ec88-485d-8d7b-d3257777b95d?l=11&variantClicked=true&pickerClicked=true#scroll=false;64GB, 64 GB, 64GB, 64 GB | Gold;424;iPhone 11 ProGold • 64 GB • Physical SIM + eSIM;1;matched;;Good;https://www.backmarket.com.au/en-au/p/iphone-11-pro-64-gb-gold-unlocked/af04e34e-ec88-485d-8d7b-d3257777b95d?l=11&variantClicked=true&pickerClicked=true#scroll=false
ip11Pro64GBGreen-RD-VR-EXD-AU;Apple iPhone 11 PRO (64GB, Green) - Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-pro-64-gb-midnight-green-unlocked/c9f5899f-3dc2-4d36-b4c6-be87cafcbc04?l=11&variantClicked=true&pickerClicked=true#scroll=false;64GB, 64 GB, 64GB, 64 GB | Midnight Green;361.8;iPhone 11 ProMidnight green • 64 GB • Physical SIM + eSIM;1;matched;;Good;https://www.backmarket.com.au/en-au/p/iphone-11-pro-64-gb-midnight-green-unlocked/c9f5899f-3dc2-4d36-b4c6-be87cafcbc04?l=11&variantClicked=true&pickerClicked=true#scroll=false
ip11ProMax256GBGold-RD-VR-EXD-AU;Apple iPhone 11 PRO MAX (256GB, Gold) - Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-pro-max-256-gb-gold-unlocked/14bbe141-8458-4db0-acdd-ef5b1e8a0d51?l=12&variantClicked=true&pickerClicked=true#scroll=false;256GB, 256 GB, 256GB, 256 GB | Gold;529;iPhone 11 Pro MaxGold • 256 GB • Physical SIM + eSIM - A$529.00A$1,369.00 new This is the price of the device when sold new. It’s included to show how much you save when buying refurbished versus new. It reflects either the manufacturer’s original price or the average market price of other distributors today. Save A$840.00 GST inclusive*Add to cart;1;matched;;Good;https://www.backmarket.com.au/en-au/p/iphone-11-pro-max-256-gb-gold-unlocked/14bbe141-8458-4db0-acdd-ef5b1e8a0d51?l=12&variantClicked=true&pickerClicked=true#scroll=false
ip11ProMax512GBGold-RD-VR-EXD-AU;Apple iPhone 11 PRO MAX (512GB, Gold) - Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-pro-max-512-gb-midnight-green-unlocked/a5c53d4e-9475-4883-8403-935dfc5bfc71?l=12&variantClicked=true&pickerClicked=true#scroll=false;512GB, 512 GB, 512GB, 512 GB | Midnight Green;468.72;iPhone 11 Pro MaxMidnight green • 512 GB • Physical SIM + eSIM;1;matched;;Good;https://www.backmarket.com.au/en-au/p/iphone-11-pro-max-512-gb-midnight-green-unlocked/a5c53d4e-9475-4883-8403-935dfc5bfc71?l=12&variantClicked=true&pickerClicked=true#scroll=false
ip11ProMax512GBSilver-RD-VR-EXD-AU;Apple iPhone 11 PRO MAX (512GB, Silver) - Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-pro-max-512-gb-midnight-green-unlocked/a5c53d4e-9475-4883-8403-935dfc5bfc71?l=12&variantClicked=true&pickerClicked=true#scroll=false;512GB, 512 GB, 512GB, 512 GB | Midnight Green;468.72;iPhone 11 Pro MaxMidnight green • 512 GB • Physical SIM + eSIM;1;matched;;Good;https://www.backmarket.com.au/en-au/p/iphone-11-pro-max-512-gb-midnight-green-unlocked/a5c53d4e-9475-4883-8403-935dfc5bfc71?l=12&variantClicked=true&pickerClicked=true#scroll=false
ip11ProMax64GBGreen-RD-VR-EXD-AU;Apple iPhone 11 PRO MAX (64GB, Green) - Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-pro-max-256-gb-midnight-green-unlocked/ca3f99b9-b7dd-4569-ae4b-254dafb501e4?l=12&variantClicked=true&pickerClicked=true#scroll=false;256GB, 256 GB, 256GB, 256 GB | Midnight Green;529;iPhone 11 Pro MaxMidnight green • 256 GB • Physical SIM + eSIM;1;matched;;Good;https://www.backmarket.com.au/en-au/p/iphone-11-pro-max-256-gb-midnight-green-unlocked/ca3f99b9-b7dd-4569-ae4b-254dafb501e4?l=12&variantClicked=true&pickerClicked=true#scroll=false
ip11ProMax64GBSlvr-RD-VR-EXD-AU;Apple iPhone 11 PRO MAX (64GB, Silver) - Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-pro-max-256-gb-silver-unlocked/9b03dd59-5ca5-465d-91a3-dd2085afc2bc?l=12&variantClicked=true&pickerClicked=true#scroll=false;256GB, 256 GB, 256GB, 256 GB | Silver;357;iPhone 11 Pro MaxSilver • 256 GB • Physical SIM + eSIM;1;matched;;Good;https://www.backmarket.com.au/en-au/p/iphone-11-pro-max-256-gb-silver-unlocked/9b03dd59-5ca5-465d-91a3-dd2085afc2bc?l=12&variantClicked=true&pickerClicked=true#scroll=false
ip11ProMax64GBSpGre-RD-VR-EXD-AU;Apple iPhone 11 PRO MAX (64GB, Space Grey) - Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-pro-max;No specs detected;357;iPhone 11 Pro Max;1;matched;;Good;https://www.backmarket.com.au/en-au/p/iphone-11-pro-max
ip11128GBWhite-ASN-AU;Apple iPhone 11 (128GB, White) - Pristine;https://www.backmarket.com.au/en-au/p/iphone-11-64-gb-white-unlocked/d19c0128-b3b9-4c60-826d-cbac5458b3ff?l=12&variantClicked=true&pickerClicked=true#scroll=false;64GB, 64 GB, 64GB, 64 GB | White;329;iPhone 11White • 64 GB • Physical SIM + eSIM;1;matched;;Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-64-gb-white-unlocked/d19c0128-b3b9-4c60-826d-cbac5458b3ff?l=12&variantClicked=true&pickerClicked=true#scroll=false
Apliph12256GBPrp-RD-VR-EXD-AU;Apple iPhone 12 (256GB, Purple) - Excellent;https://www.backmarket.com.au/en-au/p/iphone-12-64-gb-purple-unlocked/53ae6655-4220-49b7-9a6a-455fb69545f3?l=12&variantClicked=true&pickerClicked=true#scroll=false;64GB, 64 GB, 64GB, 64 GB | Purple;366;iPhone 12Purple • 64 GB • Physical SIM + eSIM;1;matched;;Good;https://www.backmarket.com.au/en-au/p/iphone-12-64-gb-purple-unlocked/53ae6655-4220-49b7-9a6a-455fb69545f3?l=12&variantClicked=true&pickerClicked=true#scroll=false
ip11256GBPurple-VR-ASN-AU;Apple iPhone 11 (256GB, Purple) - Pristine;https://www.backmarket.com.au/en-au/p/iphone-11-64-gb-purple-unlocked/5d271f12-06f6-49e8-9656-a0493c9bcfca?l=12&variantClicked=true&pickerClicked=true#scroll=false;64GB, 64 GB, 64GB, 64 GB | Purple;329;iPhone 11Purple • 64 GB • Physical SIM + eSIM;1;matched;;Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-64-gb-purple-unlocked/5d271f12-06f6-49e8-9656-a0493c9bcfca?l=12&variantClicked=true&pickerClicked=true#scroll=false
ip11256GBRed-VR-ASN-AU;Apple iPhone 11 (256GB, Red) - Pristine;https://www.backmarket.com.au/en-au/p/iphone-11-64-gb-product-red-unlocked/1aff0913-2914-412a-8702-9aed8dbce514?l=12&variantClicked=true&pickerClicked=true#scroll=false;64GB, 64 GB, 64GB, 64 GB | Red;279;iPhone 11Red • 64 GB • Physical SIM + eSIM;1;matched;;Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-64-gb-product-red-unlocked/1aff0913-2914-412a-8702-9aed8dbce514?l=12&variantClicked=true&pickerClicked=true#scroll=false
ip11256GBWhite-ASN-AU;Apple iPhone 11 (256GB, White) - Pristine;https://www.backmarket.com.au/en-au/p/iphone-11-64-gb-white-unlocked/d19c0128-b3b9-4c60-826d-cbac5458b3ff?l=12&variantClicked=true&pickerClicked=true#scroll=false;64GB, 64 GB, 64GB, 64 GB | White;329;iPhone 11White • 64 GB • Physical SIM + eSIM;1;matched;;Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-64-gb-white-unlocked/d19c0128-b3b9-4c60-826d-cbac5458b3ff?l=12&variantClicked=true&pickerClicked=true#scroll=false
iPhone11PRO256Green-ASN-AU;Apple iPhone 11 PRO (256GB, Green) - Pristine;https://www.backmarket.com.au/en-au/p/iphone-11-pro-64-gb-midnight-green-unlocked/c9f5899f-3dc2-4d36-b4c6-be87cafcbc04?l=11&variantClicked=true&pickerClicked=true#scroll=false;64GB, 64 GB, 64GB, 64 GB | Midnight Green;361.8;iPhone 11 ProMidnight green • 64 GB • Physical SIM + eSIM;1;matched;;Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-pro-64-gb-midnight-green-unlocked/c9f5899f-3dc2-4d36-b4c6-be87cafcbc04?l=11&variantClicked=true&pickerClicked=true#scroll=false
iPhone11PRO256Silver-ASN-AU;Apple iPhone 11 PRO (256GB, Silver) - Pristine;https://www.backmarket.com.au/en-au/p/iphone-11-pro-64-gb-silver-unlocked/9143dee3-4852-48a3-bf94-5c6843d8ce98?l=11&variantClicked=true&pickerClicked=true#scroll=false;64GB, 64 GB, 64GB, 64 GB | Silver;340;iPhone 11 ProSilver • 64 GB • Physical SIM + eSIM;1;matched;;Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-pro-64-gb-silver-unlocked/9143dee3-4852-48a3-bf94-5c6843d8ce98?l=11&variantClicked=true&pickerClicked=true#scroll=false
iPhone11PRO256SpG-ASN-AU;Apple iPhone 11 PRO (256GB, Space Gray) - Pristine;https://www.backmarket.com.au/en-au/p/iphone-11-pro-64-gb-space-gray-unlocked/3cc2612e-e9d3-4505-adad-ed6f830f07ba?l=11&variantClicked=true&pickerClicked=true#scroll=false;64GB, 64 GB, 64GB, 64 GB | Space Gray;315;iPhone 11 ProSpace Gray • 64 GB • Physical SIM + eSIM;1;matched;;Excellent;https://www.backmarket.com.au/en-au/p/iphone-11-pro-64-gb-space-gray-unlocked/3cc2612e-e9d3-4505-adad-ed6f830f07ba?l=11&variantClicked=true&pickerClicked=true#scroll=false
